"Logged At","RADIUS Status","Identity","Failure Reason","Authentication Method","Endpoint ID","Authentication Protocol","Policy Set","Authorization Rule","Server","Network Device","Endpoint Profile","Device Type","Location","Network Device IP","Device Port","Event","Service Type","Credential Check","Identity Store","Identity Group","Session ID","MapLocation"
"2024-06-20 07:52:50.614","Pass","28:00:AF:D8:C4:6C",,"mab","28:00:AF:D8:C4:6C","Lookup","LAN MAB Standort US_LS","MAB_WinClients150_temp","SVUS3120","USLS_Switches","Unknown","All Device Types#LAN_Switches","All Locations#US_LS","10.108.128.71","GigabitEthernet1/0/24","Authentication succeeded","Call Check","Lookup","Internal Endpoints","MAB_US_WinClients150_temp","47806C0A000313BA34A252C9",
"2024-06-20 07:51:54.526","Pass","LTUSPA02.auva1.global",,"dot1x","28:00:AF:D8:CD:08","EAP-TLS","LAN 802.1X Standort US_LS","Domain Computer_US_150","SVUS3120","USLS_Switches","Unknown","All Device Types#LAN_Switches","All Locations#US_LS","10.108.128.71","GigabitEthernet1/0/22","Authentication succeeded","Framed","x509_PKI",,"MAB_US_WinClients150_temp","47806C0A000313B934A17615",
"2024-06-20 07:51:54.115","Pass","28:00:AF:D8:CD:08",,"mab","28:00:AF:D8:CD:08","Lookup","LAN MAB Standort US_LS","MAB_WinClients150_temp","SVUS3120","USLS_Switches","Unknown","All Device Types#LAN_Switches","All Locations#US_LS","10.108.128.71","GigabitEthernet1/0/22","Authentication succeeded","Call Check","Lookup","Internal Endpoints","MAB_US_WinClients150_temp","47806C0A000313B934A17615",
"2024-06-20 07:49:57.463","Pass","LTRMARO1.auva1.global",,"dot1x","CC:48:3A:92:37:55","EAP-TLS","LAN 802.1X Standort UM_RM","Domain Computer_RM_102","SVHS3122","UMRM_Switches","Unknown","All Device Types#LAN_Switches","All Locations#UM_RM","10.208.111.19","GigabitEthernet1/0/12","Authentication succeeded","Framed","x509_PKI",,"MAB_RM_Clients_vlan102_temp","136FD00A000100C9349FAA28",
"2024-06-20 07:49:57.017","Pass","CC:48:3A:92:37:55",,"mab","CC:48:3A:92:37:55","Lookup","LAN MAB Standort UM_RM","MAB_RM_Clients_vlan102_temp","SVHS3122","UMRM_Switches","Unknown","All Device Types#LAN_Switches","All Locations#UM_RM","10.208.111.19","GigabitEthernet1/0/12","Authentication succeeded","Call Check","Lookup","Internal Endpoints","MAB_RM_Clients_vlan102_temp","136FD00A000100C9349FAA28",
"2024-06-20 07:45:56.243","Pass","24:BE:05:17:77:AA",,"mab","24:BE:05:17:77:AA","Lookup","LAN MAB Standort UO","MAB_WinClients126_temp","SVHS3122","UO_Switches","Unknown","All Device Types#LAN_Switches","All Locations#UO","10.108.131.22","GigabitEthernet1/0/31","Authentication succeeded","Call Check","Lookup","Internal Endpoints","MAB_UO_WinClients126_temp","16836C0A000004A30B67F93E",
"2024-06-20 07:43:57.467","Pass","LTRMARO1.auva1.global",,"dot1x","CC:48:3A:92:37:55","EAP-TLS","LAN 802.1X Standort UM_RM","Domain Computer_RM_102","SVHS3122","UMRM_Switches","Unknown","All Device Types#LAN_Switches","All Locations#UM_RM","10.208.111.19","GigabitEthernet1/0/12","Authentication succeeded","Framed","x509_PKI",,"MAB_RM_Clients_vlan102_temp","136FD00A000100C8349A2BFC",
"2024-06-20 07:43:57.036","Pass","CC:48:3A:92:37:55",,"mab","CC:48:3A:92:37:55","Lookup","LAN MAB Standort UM_RM","MAB_RM_Clients_vlan102_temp","SVHS3122","UMRM_Switches","Unknown","All Device Types#LAN_Switches","All Locations#UM_RM","10.208.111.19","GigabitEthernet1/0/12","Authentication succeeded","Call Check","Lookup","Internal Endpoints","MAB_RM_Clients_vlan102_temp","136FD00A000100C8349A2BFC",
"2024-06-20 07:42:55.937","Pass","LTRMARO1.auva1.global",,"dot1x","CC:48:3A:92:37:55","EAP-TLS","LAN 802.1X Standort UM_RM","Domain Computer_RM_102","SVHS3122","UMRM_Switches","Unknown","All Device Types#LAN_Switches","All Locations#UM_RM","10.208.111.19","GigabitEthernet1/0/12","Authentication succeeded","Framed","x509_PKI",,"MAB_RM_Clients_vlan102_temp","136FD00A000100C734993BA9",
"2024-06-20 07:42:55.513","Pass","CC:48:3A:92:37:55",,"mab","CC:48:3A:92:37:55","Lookup","LAN MAB Standort UM_RM","MAB_RM_Clients_vlan102_temp","SVHS3122","UMRM_Switches","Unknown","All Device Types#LAN_Switches","All Locations#UM_RM","10.208.111.19","GigabitEthernet1/0/12","Authentication succeeded","Call Check","Lookup","Internal Endpoints","MAB_RM_Clients_vlan102_temp","136FD00A000100C734993BA9",
"2024-06-20 07:41:59.958","Pass","LTRMARO1.auva1.global",,"dot1x","CC:48:3A:92:37:55","EAP-TLS","LAN 802.1X Standort UM_RM","Domain Computer_RM_102","SVHS3122","UMRM_Switches","Unknown","All Device Types#LAN_Switches","All Locations#UM_RM","10.208.111.19","GigabitEthernet1/0/12","Authentication succeeded","Framed","x509_PKI",,"MAB_RM_Clients_vlan102_temp","136FD00A000100C6349860ED",
"2024-06-20 07:41:59.517","Pass","CC:48:3A:92:37:55",,"mab","CC:48:3A:92:37:55","Lookup","LAN MAB Standort UM_RM","MAB_RM_Clients_vlan102_temp","SVHS3122","UMRM_Switches","Unknown","All Device Types#LAN_Switches","All Locations#UM_RM","10.208.111.19","GigabitEthernet1/0/12","Authentication succeeded","Call Check","Lookup","Internal Endpoints","MAB_RM_Clients_vlan102_temp","136FD00A000100C6349860ED",
"2024-06-20 07:39:58.955","Pass","LTRMARO1.auva1.global",,"dot1x","CC:48:3A:92:37:55","EAP-TLS","LAN 802.1X Standort UM_RM","Domain Computer_RM_102","SVHS3122","UMRM_Switches","Unknown","All Device Types#LAN_Switches","All Locations#UM_RM","10.208.111.19","GigabitEthernet1/0/12","Authentication succeeded","Framed","x509_PKI",,"MAB_RM_Clients_vlan102_temp","136FD00A000100C534968845",
"2024-06-20 07:39:58.517","Pass","CC:48:3A:92:37:55",,"mab","CC:48:3A:92:37:55","Lookup","LAN MAB Standort UM_RM","MAB_RM_Clients_vlan102_temp","SVHS3122","UMRM_Switches","Unknown","All Device Types#LAN_Switches","All Locations#UM_RM","10.208.111.19","GigabitEthernet1/0/12","Authentication succeeded","Call Check","Lookup","Internal Endpoints","MAB_RM_Clients_vlan102_temp","136FD00A000100C534968845",
"2024-06-20 07:36:59.124","Pass","LTRMARO1.auva1.global",,"dot1x","CC:48:3A:92:37:55","EAP-TLS","LAN 802.1X Standort UM_RM","Domain Computer_RM_102","SVHS3122","UMRM_Switches","Unknown","All Device Types#LAN_Switches","All Locations#UM_RM","10.208.111.19","GigabitEthernet1/0/12","Authentication succeeded","Framed","x509_PKI",,"MAB_RM_Clients_vlan102_temp","136FD00A000100C43493C9C9",
"2024-06-20 07:36:58.685","Pass","CC:48:3A:92:37:55",,"mab","CC:48:3A:92:37:55","Lookup","LAN MAB Standort UM_RM","MAB_RM_Clients_vlan102_temp","SVHS3122","UMRM_Switches","Unknown","All Device Types#LAN_Switches","All Locations#UM_RM","10.208.111.19","GigabitEthernet1/0/12","Authentication succeeded","Call Check","Lookup","Internal Endpoints","MAB_RM_Clients_vlan102_temp","136FD00A000100C43493C9C9",
"2024-06-20 07:35:03.394","Pass","LTRMARO1.auva1.global",,"dot1x","CC:48:3A:92:37:55","EAP-TLS","LAN 802.1X Standort UM_RM","Domain Computer_RM_102","SVHS3122","UMRM_Switches","Unknown","All Device Types#LAN_Switches","All Locations#UM_RM","10.208.111.19","GigabitEthernet1/0/12","Authentication succeeded","Framed","x509_PKI",,"MAB_RM_Clients_vlan102_temp","136FD00A000100C3349205B3",
"2024-06-20 07:35:02.949","Pass","CC:48:3A:92:37:55",,"mab","CC:48:3A:92:37:55","Lookup","LAN MAB Standort UM_RM","MAB_RM_Clients_vlan102_temp","SVHS3122","UMRM_Switches","Unknown","All Device Types#LAN_Switches","All Locations#UM_RM","10.208.111.19","GigabitEthernet1/0/12","Authentication succeeded","Call Check","Lookup","Internal Endpoints","MAB_RM_Clients_vlan102_temp","136FD00A000100C3349205B3",
"2024-06-20 07:34:23.232","Pass","DC:CD:2F:2C:01:C9",,"mab","DC:CD:2F:2C:01:C9","Lookup","LAN MAB Standort AS","MAB_WinClients_temp","SVHS3122","AS_Switches","Unknown","All Device Types#LAN_Switches","All Locations#AS","10.108.63.1","GigabitEthernet1/0/33","Authentication succeeded","Call Check","Lookup","Internal Endpoints","MAB_AS_WinClients51_temp","124ED00A0000400734916834",
"2024-06-20 07:29:59.969","Pass","LTLSSP08.auva1.global",,"dot1x","74:78:27:4B:00:02","EAP-TLS","LAN 802.1X Standort US_LS","Domain Computer_LS_146","SVUS3120","USLS_Switches","Unknown","All Device Types#LAN_Switches","All Locations#US_LS","10.108.128.71","GigabitEthernet1/0/25","Authentication succeeded","Framed","x509_PKI",,"MAB_LS_WinClients146_temp","47806C0A000313B8348D1B26",
"2024-06-20 07:29:58.46","Pass","LTRMARO1.auva1.global",,"dot1x","CC:48:3A:92:37:55","EAP-TLS","LAN 802.1X Standort UM_RM","Domain Computer_RM_102","SVHS3122","UMRM_Switches","Unknown","All Device Types#LAN_Switches","All Locations#UM_RM","10.208.111.19","GigabitEthernet1/0/12","Authentication succeeded","Framed","x509_PKI",,"MAB_RM_Clients_vlan102_temp","136FD00A000100C2348D5E99",
"2024-06-20 07:29:58.028","Pass","CC:48:3A:92:37:55",,"mab","CC:48:3A:92:37:55","Lookup","LAN MAB Standort UM_RM","MAB_RM_Clients_vlan102_temp","SVHS3122","UMRM_Switches","Unknown","All Device Types#LAN_Switches","All Locations#UM_RM","10.208.111.19","GigabitEthernet1/0/12","Authentication succeeded","Call Check","Lookup","Internal Endpoints","MAB_RM_Clients_vlan102_temp","136FD00A000100C2348D5E99",
"2024-06-20 07:29:57.366","Fail","host/LTLSSP08.auva1.global","15039 Rejected per authorization profile","dot1x","74:78:27:4B:00:02","PEAP (EAP-MSCHAPv2)","LAN 802.1X Standort US_LS","Default","SVUS3120","USLS_Switches","Unknown","All Device Types#LAN_Switches","All Locations#US_LS","10.108.128.71","GigabitEthernet1/0/25","Authentication failed","Framed","MSCHAPV2","auva1.global","MAB_LS_WinClients146_temp","47806C0A000313B8348D1B26",
"2024-06-20 07:29:03.303","Pass","LTRMARO1.auva1.global",,"dot1x","CC:48:3A:92:37:55","EAP-TLS","LAN 802.1X Standort UM_RM","Domain Computer_RM_102","SVHS3122","UMRM_Switches","Unknown","All Device Types#LAN_Switches","All Locations#UM_RM","10.208.111.19","GigabitEthernet1/0/12","Authentication succeeded","Framed","x509_PKI",,"MAB_RM_Clients_vlan102_temp","136FD00A000100C1348C872A",
"2024-06-20 07:29:02.876","Pass","CC:48:3A:92:37:55",,"mab","CC:48:3A:92:37:55","Lookup","LAN MAB Standort UM_RM","MAB_RM_Clients_vlan102_temp","SVHS3122","UMRM_Switches","Unknown","All Device Types#LAN_Switches","All Locations#UM_RM","10.208.111.19","GigabitEthernet1/0/12","Authentication succeeded","Call Check","Lookup","Internal Endpoints","MAB_RM_Clients_vlan102_temp","136FD00A000100C1348C872A",
"2024-06-20 07:26:58.025","Pass","LTRMARO1.auva1.global",,"dot1x","CC:48:3A:92:37:55","EAP-TLS","LAN 802.1X Standort UM_RM","Domain Computer_RM_102","SVHS3122","UMRM_Switches","Unknown","All Device Types#LAN_Switches","All Locations#UM_RM","10.208.111.19","GigabitEthernet1/0/12","Authentication succeeded","Framed","x509_PKI",,"MAB_RM_Clients_vlan102_temp","136FD00A000100C0348A9DE5",
"2024-06-20 07:26:57.623","Pass","CC:48:3A:92:37:55",,"mab","CC:48:3A:92:37:55","Lookup","LAN MAB Standort UM_RM","MAB_RM_Clients_vlan102_temp","SVHS3122","UMRM_Switches","Unknown","All Device Types#LAN_Switches","All Locations#UM_RM","10.208.111.19","GigabitEthernet1/0/12","Authentication succeeded","Call Check","Lookup","Internal Endpoints","MAB_RM_Clients_vlan102_temp","136FD00A000100C0348A9DE5",
"2024-06-20 07:24:57.958","Pass","LTRMARO1.auva1.global",,"dot1x","CC:48:3A:92:37:55","EAP-TLS","LAN 802.1X Standort UM_RM","Domain Computer_RM_102","SVHS3122","UMRM_Switches","Unknown","All Device Types#LAN_Switches","All Locations#UM_RM","10.208.111.19","GigabitEthernet1/0/12","Authentication succeeded","Framed","x509_PKI",,"MAB_RM_Clients_vlan102_temp","136FD00A000100BF3488C8B7",
"2024-06-20 07:24:57.511","Pass","CC:48:3A:92:37:55",,"mab","CC:48:3A:92:37:55","Lookup","LAN MAB Standort UM_RM","MAB_RM_Clients_vlan102_temp","SVHS3122","UMRM_Switches","Unknown","All Device Types#LAN_Switches","All Locations#UM_RM","10.208.111.19","GigabitEthernet1/0/12","Authentication succeeded","Call Check","Lookup","Internal Endpoints","MAB_RM_Clients_vlan102_temp","136FD00A000100BF3488C8B7",
"2024-06-20 07:23:57.956","Pass","LTRMARO1.auva1.global",,"dot1x","CC:48:3A:92:37:55","EAP-TLS","LAN 802.1X Standort UM_RM","Domain Computer_RM_102","SVHS3122","UMRM_Switches","Unknown","All Device Types#LAN_Switches","All Locations#UM_RM","10.208.111.19","GigabitEthernet1/0/12","Authentication succeeded","Framed","x509_PKI",,"MAB_RM_Clients_vlan102_temp","136FD00A000100BE3487DE59",
"2024-06-20 07:23:57.514","Pass","CC:48:3A:92:37:55",,"mab","CC:48:3A:92:37:55","Lookup","LAN MAB Standort UM_RM","MAB_RM_Clients_vlan102_temp","SVHS3122","UMRM_Switches","Unknown","All Device Types#LAN_Switches","All Locations#UM_RM","10.208.111.19","GigabitEthernet1/0/12","Authentication succeeded","Call Check","Lookup","Internal Endpoints","MAB_RM_Clients_vlan102_temp","136FD00A000100BE3487DE59",
"2024-06-20 07:19:56.458","Pass","LTRMARO1.auva1.global",,"dot1x","CC:48:3A:92:37:55","EAP-TLS","LAN 802.1X Standort UM_RM","Domain Computer_RM_102","SVHS3122","UMRM_Switches","Unknown","All Device Types#LAN_Switches","All Locations#UM_RM","10.208.111.19","GigabitEthernet1/0/12","Authentication succeeded","Framed","x509_PKI",,"MAB_RM_Clients_vlan102_temp","136FD00A000100BD34842EFE",
"2024-06-20 07:19:56.016","Pass","CC:48:3A:92:37:55",,"mab","CC:48:3A:92:37:55","Lookup","LAN MAB Standort UM_RM","MAB_RM_Clients_vlan102_temp","SVHS3122","UMRM_Switches","Unknown","All Device Types#LAN_Switches","All Locations#UM_RM","10.208.111.19","GigabitEthernet1/0/12","Authentication succeeded","Call Check","Lookup","Internal Endpoints","MAB_RM_Clients_vlan102_temp","136FD00A000100BD34842EFE",
"2024-06-20 07:19:03.263","Pass","LTRMARO1.auva1.global",,"dot1x","CC:48:3A:92:37:55","EAP-TLS","LAN 802.1X Standort UM_RM","Domain Computer_RM_102","SVHS3122","UMRM_Switches","Unknown","All Device Types#LAN_Switches","All Locations#UM_RM","10.208.111.19","GigabitEthernet1/0/12","Authentication succeeded","Framed","x509_PKI",,"MAB_RM_Clients_vlan102_temp","136FD00A000100BC34835F41",
"2024-06-20 07:19:02.837","Pass","CC:48:3A:92:37:55",,"mab","CC:48:3A:92:37:55","Lookup","LAN MAB Standort UM_RM","MAB_RM_Clients_vlan102_temp","SVHS3122","UMRM_Switches","Unknown","All Device Types#LAN_Switches","All Locations#UM_RM","10.208.111.19","GigabitEthernet1/0/12","Authentication succeeded","Call Check","Lookup","Internal Endpoints","MAB_RM_Clients_vlan102_temp","136FD00A000100BC34835F41",
"2024-06-20 07:15:03.241","Pass","LTRMARO1.auva1.global",,"dot1x","CC:48:3A:92:37:55","EAP-TLS","LAN 802.1X Standort UM_RM","Domain Computer_RM_102","SVHS3122","UMRM_Switches","Unknown","All Device Types#LAN_Switches","All Locations#UM_RM","10.208.111.19","GigabitEthernet1/0/12","Authentication succeeded","Framed","x509_PKI",,"MAB_RM_Clients_vlan102_temp","136FD00A000100BA347FB5AC",
"2024-06-20 07:15:02.814","Pass","CC:48:3A:92:37:55",,"mab","CC:48:3A:92:37:55","Lookup","LAN MAB Standort UM_RM","MAB_RM_Clients_vlan102_temp","SVHS3122","UMRM_Switches","Unknown","All Device Types#LAN_Switches","All Locations#UM_RM","10.208.111.19","GigabitEthernet1/0/12","Authentication succeeded","Call Check","Lookup","Internal Endpoints","MAB_RM_Clients_vlan102_temp","136FD00A000100BA347FB5AC",
"2024-06-20 07:12:59.465","Pass","LTRMARO1.auva1.global",,"dot1x","CC:48:3A:92:37:55","EAP-TLS","LAN 802.1X Standort UM_RM","Domain Computer_RM_102","SVHS3122","UMRM_Switches","Unknown","All Device Types#LAN_Switches","All Locations#UM_RM","10.208.111.19","GigabitEthernet1/0/12","Authentication succeeded","Framed","x509_PKI",,"MAB_RM_Clients_vlan102_temp","136FD00A000100B9347DD21E",
"2024-06-20 07:12:59.022","Pass","CC:48:3A:92:37:55",,"mab","CC:48:3A:92:37:55","Lookup","LAN MAB Standort UM_RM","MAB_RM_Clients_vlan102_temp","SVHS3122","UMRM_Switches","Unknown","All Device Types#LAN_Switches","All Locations#UM_RM","10.208.111.19","GigabitEthernet1/0/12","Authentication succeeded","Call Check","Lookup","Internal Endpoints","MAB_RM_Clients_vlan102_temp","136FD00A000100B9347DD21E",
"2024-06-20 07:11:57.468","Pass","LTRMARO1.auva1.global",,"dot1x","CC:48:3A:92:37:55","EAP-TLS","LAN 802.1X Standort UM_RM","Domain Computer_RM_102","SVHS3122","UMRM_Switches","Unknown","All Device Types#LAN_Switches","All Locations#UM_RM","10.208.111.19","GigabitEthernet1/0/12","Authentication succeeded","Framed","x509_PKI",,"MAB_RM_Clients_vlan102_temp","136FD00A000100B8347CDFEF",
"2024-06-20 07:11:57.026","Pass","CC:48:3A:92:37:55",,"mab","CC:48:3A:92:37:55","Lookup","LAN MAB Standort UM_RM","MAB_RM_Clients_vlan102_temp","SVHS3122","UMRM_Switches","Unknown","All Device Types#LAN_Switches","All Locations#UM_RM","10.208.111.19","GigabitEthernet1/0/12","Authentication succeeded","Call Check","Lookup","Internal Endpoints","MAB_RM_Clients_vlan102_temp","136FD00A000100B8347CDFEF",
"2024-06-20 07:10:00.462","Pass","LTRMARO1.auva1.global",,"dot1x","CC:48:3A:92:37:55","EAP-TLS","LAN 802.1X Standort UM_RM","Domain Computer_RM_102","SVHS3122","UMRM_Switches","Unknown","All Device Types#LAN_Switches","All Locations#UM_RM","10.208.111.19","GigabitEthernet1/0/12","Authentication succeeded","Framed","x509_PKI",,"MAB_RM_Clients_vlan102_temp","136FD00A000100B7347B16E2",
"2024-06-20 07:10:00.02","Pass","CC:48:3A:92:37:55",,"mab","CC:48:3A:92:37:55","Lookup","LAN MAB Standort UM_RM","MAB_RM_Clients_vlan102_temp","SVHS3122","UMRM_Switches","Unknown","All Device Types#LAN_Switches","All Locations#UM_RM","10.208.111.19","GigabitEthernet1/0/12","Authentication succeeded","Call Check","Lookup","Internal Endpoints","MAB_RM_Clients_vlan102_temp","136FD00A000100B7347B16E2",
"2024-06-20 07:06:57.49","Pass","LTRMARO1.auva1.global",,"dot1x","CC:48:3A:92:37:55","EAP-TLS","LAN 802.1X Standort UM_RM","Domain Computer_RM_102","SVHS3122","UMRM_Switches","Unknown","All Device Types#LAN_Switches","All Locations#UM_RM","10.208.111.19","GigabitEthernet1/0/12","Authentication succeeded","Framed","x509_PKI",,"MAB_RM_Clients_vlan102_temp","136FD00A000100B634784C35",
"2024-06-20 07:06:57.064","Pass","CC:48:3A:92:37:55",,"mab","CC:48:3A:92:37:55","Lookup","LAN MAB Standort UM_RM","MAB_RM_Clients_vlan102_temp","SVHS3122","UMRM_Switches","Unknown","All Device Types#LAN_Switches","All Locations#UM_RM","10.208.111.19","GigabitEthernet1/0/12","Authentication succeeded","Call Check","Lookup","Internal Endpoints","MAB_RM_Clients_vlan102_temp","136FD00A000100B634784C35",
"2024-06-20 07:04:55.946","Pass","LTRMARO1.auva1.global",,"dot1x","CC:48:3A:92:37:55","EAP-TLS","LAN 802.1X Standort UM_RM","Domain Computer_RM_102","SVHS3122","UMRM_Switches","Unknown","All Device Types#LAN_Switches","All Locations#UM_RM","10.208.111.19","GigabitEthernet1/0/12","Authentication succeeded","Framed","x509_PKI",,"MAB_RM_Clients_vlan102_temp","136FD00A000100B534767168",
"2024-06-20 07:04:55.514","Pass","CC:48:3A:92:37:55",,"mab","CC:48:3A:92:37:55","Lookup","LAN MAB Standort UM_RM","MAB_RM_Clients_vlan102_temp","SVHS3122","UMRM_Switches","Unknown","All Device Types#LAN_Switches","All Locations#UM_RM","10.208.111.19","GigabitEthernet1/0/12","Authentication succeeded","Call Check","Lookup","Internal Endpoints","MAB_RM_Clients_vlan102_temp","136FD00A000100B534767168",
"2024-06-20 06:59:58.443","Pass","LTRMARO1.auva1.global",,"dot1x","CC:48:3A:92:37:55","EAP-TLS","LAN 802.1X Standort UM_RM","Domain Computer_RM_102","SVHS3122","UMRM_Switches","Unknown","All Device Types#LAN_Switches","All Locations#UM_RM","10.208.111.19","GigabitEthernet1/0/12","Authentication succeeded","Framed","x509_PKI",,"MAB_RM_Clients_vlan102_temp","136FD00A000100B33471E746",
"2024-06-20 06:59:58.01","Pass","CC:48:3A:92:37:55",,"mab","CC:48:3A:92:37:55","Lookup","LAN MAB Standort UM_RM","MAB_RM_Clients_vlan102_temp","SVHS3122","UMRM_Switches","Unknown","All Device Types#LAN_Switches","All Locations#UM_RM","10.208.111.19","GigabitEthernet1/0/12","Authentication succeeded","Call Check","Lookup","Internal Endpoints","MAB_RM_Clients_vlan102_temp","136FD00A000100B33471E746",
"2024-06-20 06:59:03.136","Pass","LTRMARO1.auva1.global",,"dot1x","CC:48:3A:92:37:55","EAP-TLS","LAN 802.1X Standort UM_RM","Domain Computer_RM_102","SVHS3122","UMRM_Switches","Unknown","All Device Types#LAN_Switches","All Locations#UM_RM","10.208.111.19","GigabitEthernet1/0/12","Authentication succeeded","Framed","x509_PKI",,"MAB_RM_Clients_vlan102_temp","136FD00A000100B234710F37",
"2024-06-20 06:59:02.697","Pass","CC:48:3A:92:37:55",,"mab","CC:48:3A:92:37:55","Lookup","LAN MAB Standort UM_RM","MAB_RM_Clients_vlan102_temp","SVHS3122","UMRM_Switches","Unknown","All Device Types#LAN_Switches","All Locations#UM_RM","10.208.111.19","GigabitEthernet1/0/12","Authentication succeeded","Call Check","Lookup","Internal Endpoints","MAB_RM_Clients_vlan102_temp","136FD00A000100B234710F37",
